(PDH-CSV 4.0) (ora solare Europa occidentale)(-60),Disco fisico/% Tempo disco,Disco fisico/% Tempo inattivit�,Disco fisico/% Tempo lettura disco,Disco fisico/% Tempo scrittura disco,Disco fisico/Letture sec,Disco fisico/Scritture sec,Disco fisico/Suddivisione sec,Disco fisico/Trasferimenti sec,% Byte vincolati in uso,Errore di richiesta sec,Errori sec,Errori di sec,Errori in sec,Input sec,Letture sec,MByte disponibili,Output sec,sec,Scritture in sec,Scritture sec,Processore/% Tempo di interrupt,Processore/% Tempo DPC,Processore/% Tempo inattivit�,Processore/% Tempo privilegiato,Processore/% Tempo processore,Processore/% Tempo utente,Processore/sec
11/29/2023 18:09:02.351,0.1109532118216488,99.87073038044984,0.0,0.1109532118216488,0.0,6.0848193391784795,0.0,6.0848193391784795,69.28846327804226,3643.7926476113785,2342.655445583714,6769.361514836057,1390.3812190022823,0.0,0.0,5614,0.0,0.0,0.0,0.0,0.0,0.0990363906250824,0.0,1.6837200603812652,100.0,98.44847044810899,46707.073247534
11/29/2023 18:09:03.364,0.1629123029736455,99.78475793164652,0.0813031404769402,0.0816091624967053,0.987208833860552,5.923253003163313,0.0,6.910461837023865,69.28509135481089,3655.634311785625,2278.4779885501544,6691.301475906823,1347.5400582196537,0.0,0.0,5611,0.0,0.0,0.0,0.0,0.1928136158081103,0.0964068079040551,0.0,1.5424496963965413,100.0,97.84915878495438,46485.68956882568
11/29/2023 18:09:04.354,0.4518182274563866,99.52244439620648,0.0,0.4518182274563866,0.0,12.120925626606402,0.0,12.120925626606402,69.2844347258295,3553.451362866777,2336.308414528384,6196.823226602522,863.615950895706,0.0,0.0,5611,0.0,0.0,0.0,0.0,0.0986363735996336,0.0,0.0,1.9728587851372508,100.0,98.24811093415262,46492.84047225551
11/29/2023 18:09:05.370,0.3478477370264416,99.81152630040653,0.0776155006627873,0.2702322363636542,0.9841350540344272,11.809620648413125,0.0,12.793755702447552,69.287025781648,3659.0141309,2276.30437998163,6687.1976921639325,1341.3760786489242,0.0,0.0,5613,0.0,0.0,0.0,0.0,0.1922132571250872,0.1922034161842145,0.0,1.2493369666087035,100.0,98.79382540005885,46389.17404202079
11/29/2023 18:09:06.371,0.2361575842397778,99.73878813398048,0.0,0.2361575842397778,0.0,11.987197672885358,0.0,11.987197672885358,69.28638689436167,3736.0099413826033,2301.541953193989,6822.713342150582,1383.5223980788517,0.0,0.0,5613,0.0,0.0,0.0,0.0,0.0975498650635123,0.0,0.0,1.6584476035349711,100.0,98.23899766889289,46429.413386503205
11/29/2023 18:09:07.361,1.0369415214104247,98.94023437326419,1.0276401935322543,0.0093013278781701,83.82088305401287,2.019780314554527,0.0,85.84066336856739,69.27165688697055,3824.4540256089967,2361.123187714242,7165.170665882184,1522.914357174113,490.80661643675,84.83077321129011,5614,0.0,490.80661643675,0.0,0.0,0.0986284126582084,0.1972467261547684,0.0,1.6766224202196527,100.0,98.23012192111908,46793.260437442
11/29/2023 18:09:08.363,0.6999600798403193,99.22032934131737,0.6735728542914172,0.0263872255489021,31.937173192894935,8.982329960501701,0.0,40.91950315339664,69.30553586438893,6427.3561050701055,2327.421496432218,9450.409155110066,1456.1354902635535,161.68193928903062,28.94306320606104,5610,0.0,161.68193928903062,0.0,0.0,0.1949201596806387,0.0974650698602794,0.0,4.093373253493014,100.0,95.90194610778441,45738.02415887466
11/29/2023 18:09:09.351,0.1977326334148717,99.77621475610141,0.0,0.1977326334148717,0.0,15.1821677949379,0.0,15.1821677949379,69.33336313099912,5659.91215395285,2342.102418499087,8662.944943791566,1445.342374078088,0.0,0.0,5602,0.0,0.0,0.0,0.0,0.1976820261683998,0.0,0.0,2.0756865783914344,100.0,98.24923218685652,46332.939676591486
11/29/2023 18:09:10.365,0.197751654809161,99.83870794362637,0.0,0.197751654809161,0.0,3.94475839242417,0.0,3.94475839242417,69.33215634648971,3702.155751290084,2273.167023634428,6766.24683260556,1376.7206789560355,0.0,0.0,5603,0.0,0.0,0.9861895981060425,0.0,0.1926234451292905,0.1926135831875984,0.0,1.2520129455736204,100.0,98.8120305037746,46523.49429065256
11/29/2023 18:09:11.365,0.3346297322962141,99.64079028736778,0.0,0.3346297322962141,0.0,9.999472027876928,0.0,9.999472027876928,69.33380681307376,3750.801957656636,2308.878091236783,6952.632900982829,1490.92127935645,0.0,0.0,5604,0.0,0.0,0.0,0.0,0.0976499218800624,0.2929697656241874,0.0,2.3437481250015,100.0,97.65617187506248,47005.51810864386
11/29/2023 18:09:12.365,0.0705825824720053,99.90330166189261,0.0,0.0705825824720053,0.0,2.0012055262089885,0.0,2.0012055262089885,69.44763592198669,10861.542993499284,2315.3947938238,13328.028804551863,1420.8559236083815,0.0,0.0,5580,0.0,0.0,4.002411052417977,0.0,0.0,0.0,0.0,2.0520179824488114,100.0,98.20377633826487,47838.81810402586
